,time,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.game_rotation_vector#mean,android.sensor.game_rotation_vector#min,android.sensor.game_rotation_vector#max,android.sensor.game_rotation_vector#std,android.sensor.gravity#mean,android.sensor.gravity#min,android.sensor.gravity#max,android.sensor.gravity#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#min,android.sensor.gyroscope_uncalibrated#max,android.sensor.gyroscope_uncalibrated#std,android.sensor.linear_acceleration#mean,android.sensor.linear_acceleration#min,android.sensor.linear_acceleration#max,android.sensor.linear_acceleration#std,android.sensor.orientation#mean,android.sensor.orientation#min,android.sensor.orientation#max,android.sensor.orientation#std,android.sensor.rotation_vector#mean,android.sensor.rotation_vector#min,android.sensor.rotation_vector#max,android.sensor.rotation_vector#std,android.sensor.step_counter#mean,android.sensor.step_counter#min,android.sensor.step_counter#max,android.sensor.step_counter#std,sound#mean,sound#min,sound#max,sound#std,speed#mean,speed#min,speed#max,speed#std
435,18.0,10.0291365367,8.86060637136,10.7293585511,0.736505011481,0.770529294703,0.740105345318,0.800953244089,0.0430259618419,9.80665041538,9.80665009152,9.80665090796,3.58482749198e-07,0.139529965011,0.0357576750457,0.440443269712,0.0983156201008,0.229639532001,0.0738840271435,0.421160674683,0.170686869241,1.06026035081,0.509993509348,1.52722810003,0.513707705993,79.2350865453,74.1531210975,84.3170519931,7.18698445979,0.628277898761,0.591620208747,0.665844774888,0.0371206346827,0.0,0.0,0.0,0.0,67.402856941,67.402856941,67.402856941,0.0,0.0,0.0,0.0,0.0
436,34.0,9.41064622859,9.33803540961,9.48755683448,0.0375124044093,0.584607095147,0.584607095147,0.584607095147,0.000188476172971,9.80665022037,9.80664987278,9.80665052604,2.93428046232e-07,0.0188950813414,0.00331684798067,0.0704107423078,0.0198920486036,0.0460547322978,0.00879163157324,0.17098898941,0.0432583935498,0.0458331674794,0.0297651411529,0.069561114156,0.0173592650611,175.006945864,175.006945864,175.006945864,0.0616094722143,0.995827542696,0.995349811378,0.996974465743,0.000525233501759,0.0,0.0,0.0,0.0,41.5109392279,41.5109392279,41.5109392279,0.0,0.0,0.0,0.0,0.0
437,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369
438,16.0,9.68268207161,8.6868819668,10.6122774274,0.374473846227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
440,19.0,9.96365937643,9.46340040168,10.3183933231,0.292485042574,0.85163653536,0.851269147639,0.852003923082,0.000519564698395,9.80665003525,9.80664973194,9.80665041276,3.46423065806e-07,0.0494457015923,0.0246260928426,0.0986882599878,0.0245802107503,0.0615401310735,0.0131430621232,0.137590493221,0.0394891599854,0.371330111392,0.105714045189,0.60647170719,0.208139148392,171.896741367,169.858707196,175.505646915,2.26679342159,0.897777322152,0.89745216023,0.898102484075,0.000459848400767,0.0,0.0,0.0,0.0,66.1327888205,66.1327888205,66.1327888205,0.0,23.65,23.65,23.65,0.0
441,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
442,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
443,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
444,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
445,34.0,10.0633398328,8.7899358197,11.0615102747,0.689722663954,0.650396809963,0.649636163285,0.651154733512,0.000613813799687,9.80665032795,9.80665032795,9.80665032795,5.51288593552e-07,0.0309779386468,0.00521606299338,0.0674988248478,0.0170089721149,0.0165348554012,0.00438997123613,0.0313144858887,0.00790885358641,1.21965920428,0.450465621052,2.20354102703,0.896039410352,46.9336472194,46.0194755727,49.2991875778,1.58066080706,0.428030466423,0.40094780336,0.44633624227,0.0166221829428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.960054,31.960054,31.960054,0.0
446,19.0,9.90895700925,8.11318309904,11.488177037,0.550640207253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.144199393,62.144199393,62.144199393,5.53831574052,0.0,0.0,0.0,0.0
447,10.0,9.86512819787,8.81805497726,11.2329772762,0.428108541102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0785918412,69.0785918412,69.0785918412,2.7011380874,43.072613,43.072613,43.072613,0.0
448,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
449,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
450,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369
451,48.0,9.98716804981,7.63603677759,12.1184902031,0.77557736214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.7470113912,73.7470113912,73.7470113912,1.1615546931,20.5,20.5,20.5,0.353553390593
452,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369
453,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369
454,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
455,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369
456,5.0,9.74363368068,8.75743851852,11.1022985713,0.473656481493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1557035334,68.8621291347,69.4492779321,0.415176896203,47.25,47.25,47.25,0.0
457,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369
458,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
459,10.0,9.21727564724,8.86519520494,9.32234744962,0.109479340682,0.994642599056,0.994642599056,0.994642599056,0.00163228419941,9.80665163306,9.80665163306,9.80665163306,6.72051699849e-07,0.0121397255942,0.0121397255942,0.0121397255942,0.0865297772515,0.0208131206988,0.0119515018553,0.0330407837946,0.00749300143778,0.636277306975,0.63505786253,0.637496751419,0.00172455487197,150.020975261,149.288017225,150.578563798,0.605686016225,0.959555906807,0.959077039347,0.960315967519,0.000665610988169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369
461,29.0,9.75540276897,6.06756258804,12.1612096966,1.10335484369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.1494389553,75.1494389553,75.1494389553,2.97190609843,47.25,47.25,47.25,0.0
462,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369
463,6.0,9.931562439,8.87228976646,10.4733929986,0.250086542001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.7059087745,69.7059087745,69.7059087745,0.0,44.002842,44.002842,44.002842,0.176766088695
464,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
465,20.0,9.73790192026,8.4841752291,11.0333247932,0.491871641435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.9376895108,65.9376895108,65.9376895108,0.415176896203,47.0,47.0,47.0,0.0
466,7.0,10.0705074478,9.94748114741,10.2041769918,0.0487779007004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6272752832,28.6272752832,28.6272752832,7.48174205171,0.0,0.0,0.0,0.0
467,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
468,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369
469,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
470,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
471,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
472,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369
473,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369
474,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
475,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
476,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369
477,57.0,9.58362004747,8.44547874792,10.898876873,0.488173730504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.3768901365,67.3768901365,67.3768901365,1.16199920745,47.75,47.75,47.75,0.0
478,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369
479,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369
480,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369
481,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
482,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369
